Packet number, Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Acceleromter Y (g),Accelerometer Z (g), Magnetometer X (G), Magnetometer Y (G), Magnetometer Z (G)
0, -3.574,  2.482, -4.980,  -0.043,  0.860,  0.503, -0.104, -0.208,  0.136
1, -4.882,  2.325, -5.413,  -0.042,  0.860,  0.495, -0.096, -0.220,  0.129
2, -4.097,  2.542, -5.009,  -0.036,  0.867,  0.478, -0.098, -0.224,  0.143
3, -3.439,  2.751, -5.077,  -0.043,  0.861,  0.508, -0.097, -0.226,  0.137
4, -3.723,  2.729, -4.897,  -0.046,  0.858,  0.513, -0.099, -0.213,  0.143
5, -4.135,  2.662, -4.920,  -0.024,  0.870,  0.463, -0.097, -0.226,  0.138
6, -3.978,  2.647, -4.980,  -0.042,  0.863,  0.502, -0.099, -0.190,  0.112
7, -3.708,  2.385, -4.725,  -0.054,  0.857,  0.522, -0.098, -0.213,  0.133
8, -3.888,  2.707, -5.099,  -0.046,  0.860,  0.503, -0.096, -0.224,  0.160
9, -3.708,  2.370, -5.241,  -0.042,  0.861,  0.501, -0.096, -0.220,  0.144
10, -4.165,  2.086, -4.815,  -0.048,  0.859,  0.512, -0.096, -0.221,  0.142
11, -3.985,  2.714, -5.009,  -0.041,  0.863,  0.497, -0.099, -0.217,  0.159
12, -3.933,  2.587, -4.980,  -0.042,  0.861,  0.501, -0.100, -0.218,  0.163
13, -3.656,  2.550, -5.122,  -0.040,  0.862,  0.506, -0.099, -0.230,  0.151
14, -4.120,  2.310, -5.159,  -0.039,  0.863,  0.497, -0.095, -0.210,  0.138
15, -3.529,  2.497, -4.808,  -0.037,  0.864,  0.499, -0.094, -0.222,  0.156
16, -4.157,  2.408, -4.965,  -0.043,  0.861,  0.508, -0.095, -0.215,  0.139
17, -3.873,  2.265, -5.047,  -0.050,  0.858,  0.515, -0.098, -0.220,  0.149
18, -3.955,  2.796, -4.703,  -0.039,  0.863,  0.498, -0.095, -0.216,  0.157
19, -3.686,  2.460, -5.107,  -0.044,  0.861,  0.506, -0.099, -0.203,  0.135
20, -4.060,  2.781, -5.024,  -0.037,  0.862,  0.496, -0.096, -0.222,  0.142
21, -3.866,  2.490, -5.137,  -0.046,  0.860,  0.509, -0.097, -0.223,  0.155
22, -3.895,  2.587, -4.972,  -0.046,  0.861,  0.501, -0.096, -0.224,  0.148
23, -3.933,  2.886, -5.196,  -0.035,  0.864,  0.480, -0.096, -0.229,  0.115
24, -3.873,  2.273, -4.972,  -0.043,  0.860,  0.500, -0.097, -0.202,  0.119
25, -3.761,  2.363, -4.987,  -0.050,  0.859,  0.510, -0.096, -0.226,  0.154
26, -3.551,  2.370, -4.845,  -0.044,  0.860,  0.497, -0.092, -0.228,  0.136
27, -3.933,  2.819, -5.211,  -0.044,  0.861,  0.505, -0.099, -0.217,  0.157
28, -3.918,  2.565, -4.882,  -0.043,  0.859,  0.499, -0.097, -0.222,  0.154
29, -4.464,  2.505, -5.137,  -0.039,  0.864,  0.490, -0.099, -0.224,  0.152
30, -4.045,  2.467, -5.032,  -0.022,  0.871,  0.455, -0.093, -0.225,  0.141
31, -3.694,  2.579, -4.995,  -0.052,  0.856,  0.521, -0.097, -0.225,  0.155
32, -3.776,  2.699, -4.882,  -0.041,  0.862,  0.496, -0.097, -0.207,  0.135
33, -3.731,  2.482, -4.890,  -0.055,  0.856,  0.527, -0.098, -0.217,  0.156
34, -4.359,  2.923, -5.353,  -0.047,  0.860,  0.504, -0.097, -0.222,  0.163
35, -4.217,  2.408, -5.069,  -0.035,  0.864,  0.485, -0.100, -0.220,  0.128
36, -3.551,  2.243, -4.553,  -0.062,  0.852,  0.543, -0.096, -0.221,  0.153
37, -4.239,  2.550, -4.980,  -0.040,  0.863,  0.495, -0.097, -0.221,  0.133
38, -3.813,  2.497, -5.017,  -0.042,  0.862,  0.495, -0.099, -0.189,  0.127
39, -3.880,  2.146, -4.755,  -0.040,  0.861,  0.501, -0.094, -0.222,  0.175
40, -4.052,  2.811, -5.368,  -0.045,  0.860,  0.504, -0.095, -0.219,  0.149
41, -3.843,  2.692, -5.009,  -0.038,  0.862,  0.494, -0.099, -0.222,  0.154
42, -6.983,  3.350, -4.927,  -0.040,  0.869,  0.485, -0.100, -0.227,  0.152
43, -2.572,  4.561, -3.342,  -0.013,  0.865,  0.462, -0.098, -0.224,  0.155
44, -4.000,  3.073, -3.895,  -0.046,  0.861,  0.508, -0.099, -0.228,  0.165
45, -4.127,  2.684, -5.181,  -0.043,  0.857,  0.506, -0.098, -0.214,  0.165
46, -3.985,  2.729, -5.181,  -0.051,  0.859,  0.512, -0.097, -0.228,  0.145
47, -4.494,  2.781, -5.107,  -0.046,  0.859,  0.510, -0.100, -0.220,  0.139
48,-17.660,-14.161,  5.503,  -0.031,  0.958,  0.515, -0.099, -0.223,  0.145
49, -3.821,  1.682, -4.523,  -0.028,  0.861,  0.523, -0.100, -0.224,  0.149
50,-14.363, -1.593, -3.821,  -0.019,  0.852,  0.519, -0.102, -0.217,  0.152
51,-10.131,  0.135, -3.230,  -0.034,  0.838,  0.507, -0.102, -0.211,  0.167
52,-78.649, -8.755,-32.808,  -0.027,  0.869,  0.601, -0.106, -0.210,  0.152
53,-22.169, -2.168,-47.567,  -0.092,  0.722,  0.693, -0.102, -0.188,  0.172
54,-17.556,-17.189,-23.597,   0.009,  0.971,  0.296, -0.116, -0.274,  0.080
55,-244.880, 82.095,-101.565,  -0.028,  0.927,  0.170, -0.094, -0.258,  0.140
56, 29.346, 32.105,-13.496,  -0.203,  0.828,  0.659, -0.067, -0.243,  0.171
57, 44.472, 38.595, 88.398,  -0.214,  0.620,  0.645, -0.062, -0.234,  0.178
58,-106.201, -0.553,-10.363,  -0.162,  0.602,  0.663, -0.053, -0.240,  0.201
59,-107.853, -3.776,-23.238,  -0.238,  0.663,  0.660, -0.051, -0.170,  0.238
60,-92.533,-55.612,105.931,  -0.142,  0.414,  0.823, -0.064, -0.071,  0.236
61,-71.561,  7.559, -9.219,   0.056,  0.193,  0.815, -0.073, -0.027,  0.222
62, 29.773,-50.439, -6.520,  -0.083,  0.187,  0.658, -0.084, -0.045,  0.217
63,-85.550,-92.937, 22.887,   0.305,  0.141,  1.098, -0.128,  0.006,  0.159
64,177.126,-29.750, 12.045,   0.395,  0.341,  0.880, -0.154,  0.016,  0.119
65,209.298,-53.870,  3.417,   0.493,  0.308,  0.637, -0.173, -0.078,  0.145
66,244.880, 24.105,-31.148,   0.160,  1.071,  0.307, -0.162, -0.229,  0.076
67,239.983,-20.412, -2.557,   0.253,  0.770, -0.341, -0.156, -0.283, -0.031
68,244.880, 35.642,-56.532,   0.307, -0.078, -0.865, -0.159, -0.193, -0.207
69,133.080, 15.133,-15.200,   0.228, -0.152, -0.882, -0.137, -0.147, -0.250
70, 41.915, -7.275, 32.053,   0.209, -0.503, -0.870, -0.135, -0.079, -0.289
71,  9.510, -4.307,  3.806,   0.230, -0.535, -0.894, -0.131, -0.053, -0.273
72,  3.806,  0.897,  4.576,   0.164, -0.446, -0.914, -0.130, -0.069, -0.285
73,  1.779, -6.034,  4.725,   0.111, -0.468, -0.829, -0.123, -0.057, -0.271
74, -9.010, -9.376, 14.146,   0.086, -0.514, -0.851, -0.120, -0.064, -0.292
75, -9.017,-10.139, 12.120,   0.009, -0.488, -0.897, -0.110, -0.047, -0.293
76,-31.664,-23.784, 11.813,  -0.043, -0.419, -0.861, -0.099, -0.052, -0.289
77,  7.140,-30.932,  7.806,  -0.102, -0.462, -0.912, -0.083, -0.048, -0.296
78,-35.074,-49.915, 25.294,  -0.202, -0.484, -0.758, -0.059, -0.034, -0.303
79,-31.664, -2.116,-20.957,  -0.217, -0.707, -1.133, -0.037, -0.033, -0.308
80,-16.890,  9.817, -8.150,  -0.187, -0.467, -0.882, -0.052, -0.043, -0.300
81,-21.855, 16.935,-26.408,  -0.265, -0.392, -0.949, -0.054, -0.066, -0.287
82,-71.306, 49.923,-45.571,  -0.070, -0.272, -1.059, -0.065, -0.119, -0.293
83, -2.953, 17.219, -7.567,  -0.125, -0.187, -1.005, -0.081, -0.156, -0.270
84,-22.700,  2.953,-17.159,   0.089, -0.225, -1.030, -0.089, -0.140, -0.268
85,-16.860,  3.596, -7.806,  -0.026, -0.153, -0.994, -0.088, -0.152, -0.256
86,-35.029,  1.622,-11.649,   0.025, -0.107, -1.030, -0.090, -0.174, -0.248
87,-56.884, 10.931,-23.589,   0.023, -0.051, -1.017, -0.092, -0.186, -0.241
88, -5.211, -0.486, -4.950,  -0.004, -0.029, -0.986, -0.087, -0.180, -0.249
89, -5.129,  3.125, -5.937,   0.010, -0.021, -1.033, -0.083, -0.199, -0.231
90, -4.299,  3.208, -4.845,   0.037, -0.009, -1.077, -0.088, -0.191, -0.229
91, -4.643,  4.793, -5.249,   0.046, -0.007, -1.099, -0.083, -0.194, -0.230
92, -4.957,  3.589, -5.376,   0.024, -0.016, -1.047, -0.090, -0.184, -0.238
93, -4.710,  1.929, -5.503,   0.018, -0.020, -1.020, -0.084, -0.184, -0.235
94, -3.910,  1.966, -5.383,   0.023, -0.017, -1.035, -0.086, -0.195, -0.236
95, -3.731,  3.432, -5.114,   0.023, -0.019, -1.030, -0.086, -0.201, -0.247
96, -4.538,  2.841, -4.942,   0.044, -0.006, -1.078, -0.086, -0.186, -0.228
97, -3.738,  2.191, -4.882,   0.026, -0.014, -1.034, -0.087, -0.193, -0.242
98, -4.217,  2.744, -5.144,   0.048, -0.008, -1.066, -0.089, -0.195, -0.234
99, -3.948,  1.877, -5.398,   0.029, -0.012, -1.054, -0.084, -0.200, -0.247
100, -4.247,  2.684, -5.309,   0.036, -0.007, -1.055, -0.087, -0.185, -0.233
101, -4.673,  2.452, -5.211,   0.031, -0.014, -1.052, -0.088, -0.200, -0.232
102, -4.389,  2.146, -4.920,   0.026, -0.014, -1.037, -0.088, -0.192, -0.235
103, -4.725,  2.415, -4.927,   0.041, -0.006, -1.064, -0.087, -0.180, -0.236
104, -3.813,  2.938, -5.062,   0.029, -0.014, -1.048, -0.083, -0.192, -0.246
105, -3.679,  4.000, -5.226,   0.029, -0.015, -1.045, -0.087, -0.194, -0.234
106, -4.157,  3.746, -5.436,   0.032, -0.014, -1.047, -0.085, -0.199, -0.223
107, -3.888,  3.626, -4.239,   0.037, -0.006, -1.042, -0.086, -0.192, -0.211
108, -4.591,  4.793, -3.193,   0.154,  0.053, -1.081, -0.088, -0.191, -0.233
109,-21.414, -3.993, -0.710,   0.041, -0.011, -1.095, -0.092, -0.204, -0.242
110, -2.348,  5.309, -4.837,   0.049, -0.014, -1.072, -0.093, -0.201, -0.231
111, -3.694, -7.230, -2.310,   0.020, -0.016, -1.043, -0.087, -0.191, -0.247
112, -2.759,  1.436,-13.069,   0.014, -0.023, -1.036, -0.084, -0.187, -0.221
113, -3.387,  2.901,-12.935,   0.009,  0.004, -1.071, -0.087, -0.198, -0.228
114,-68.674,-70.446, -8.434,  -0.063,  0.092, -0.991, -0.072, -0.174, -0.219
115,  4.755,  9.690, 11.746,  -0.026,  0.106, -1.030, -0.073, -0.219, -0.218
116,-16.613, -9.309,-10.116,  -0.090,  0.178, -0.991, -0.074, -0.239, -0.208
117,-150.403, 14.767,-11.514,  -0.135,  0.388, -0.894, -0.071, -0.263, -0.174
118,-192.498, -8.778, 31.739,   0.032,  0.837, -0.762, -0.068, -0.331, -0.081
119,-244.880,-76.600, -9.256,  -0.084,  1.317,  0.033, -0.094, -0.288,  0.092
120,-158.120,-10.632,-40.764,   0.012,  0.641,  0.637, -0.130, -0.183,  0.150
121,-26.064,-221.067, -8.090,  -0.078,  0.776,  0.978, -0.139, -0.243,  0.110
122,176.468,-219.968,-30.662,   0.074,  0.861,  0.391, -0.151, -0.227, -0.134
123,203.347,-172.438, 20.756,  -0.096,  0.908, -0.517, -0.076, -0.135, -0.304
124,113.244,-58.080, 51.635,  -0.249,  0.778, -0.952,  0.025, -0.044, -0.373
125,113.558,-46.222, 78.626,  -0.369,  0.422, -1.331,  0.037,  0.016, -0.326
126, 90.380, 31.275, 48.158,  -0.350, -0.072, -1.245,  0.071,  0.105, -0.328
127, 73.116, 24.576,-28.143,  -0.236, -0.384, -0.931,  0.059,  0.171, -0.307
128, 33.302, 44.038,-73.998,  -0.036, -0.362, -0.801,  0.016,  0.184, -0.277
129, 21.324, 34.251,-101.296,   0.041, -0.305, -0.675, -0.057,  0.181, -0.273
130, 13.563, 18.513,-109.969,   0.193, -0.118, -0.648, -0.117,  0.147, -0.252
131, 28.479, -0.875,-100.877,   0.328,  0.114, -0.690, -0.174,  0.113, -0.248
132,  3.529,-17.032,-81.497,   0.330,  0.067, -0.739, -0.192,  0.077, -0.240
133, 14.378,-33.960,-69.160,   0.280,  0.116, -0.854, -0.203,  0.035, -0.250
134,  4.980,-39.784,-65.295,   0.235,  0.115, -0.798, -0.196, -0.002, -0.286
135,-17.331,-60.659,-55.807,   0.158,  0.221, -0.748, -0.179, -0.019, -0.298
136,-21.219,-76.951,-45.870,  -0.204,  0.263, -1.066, -0.128, -0.056, -0.355
137,-53.497,-33.481,-13.608,  -0.380,  0.521, -1.148, -0.091, -0.101, -0.353
138,-40.532,-21.959,  5.114,  -0.357,  0.357, -1.050, -0.073, -0.127, -0.349
139,  1.271,-31.821, 15.843,  -0.491,  0.437, -1.031, -0.047, -0.143, -0.334
140,  5.974,-28.464, 29.982,  -0.426,  0.349, -0.997, -0.037, -0.152, -0.329
141, 57.766,-47.134, 23.096,  -0.558,  0.061, -1.116, -0.014, -0.114, -0.328
142,  1.383,-13.174, -8.142,  -0.607,  0.146, -1.021,  0.002, -0.110, -0.319
143, -7.357,  1.563, -9.189,  -0.509,  0.233, -0.924,  0.005, -0.118, -0.315
144,-11.013,  2.236, -7.664,  -0.538,  0.310, -0.892,  0.005, -0.110, -0.318
145, -9.421,  3.275, -5.772,  -0.490,  0.432, -0.861,  0.004, -0.118, -0.317
146, -3.791, -0.150,  2.879,  -0.487,  0.305, -0.947,  0.008, -0.125, -0.304
147,  5.929,  0.568, -1.099,  -0.522,  0.288, -0.979,  0.009, -0.116, -0.302
148, 50.633,  6.811, -2.467,  -0.530,  0.225, -0.932, -0.000, -0.075, -0.354
149,  3.753, 10.602, -1.196,  -0.505,  0.189, -0.908, -0.002, -0.078, -0.314
150,  5.062,  2.647, -4.703,  -0.477,  0.181, -0.969, -0.001, -0.081, -0.316
151,  2.923,  0.426, -8.972,  -0.459,  0.178, -1.007, -0.000, -0.065, -0.325
152, -7.858, -0.628, -6.116,  -0.504,  0.169, -0.939, -0.000, -0.071, -0.315
153,-11.013,  2.938, -4.359,  -0.515,  0.151, -0.975, -0.004, -0.074, -0.326
154, -5.899,  2.116, -4.778,  -0.513,  0.171, -0.896, -0.000, -0.086, -0.310
155, -9.817,  1.226, -2.617,  -0.488,  0.168, -0.950,  0.002, -0.061, -0.311
156, -9.324,  2.251, -3.679,  -0.474,  0.159, -0.965,  0.004, -0.076, -0.310
157, -6.602,  1.966, -4.449,  -0.491,  0.220, -0.976,  0.004, -0.059, -0.339
158, -3.955,  0.800, -4.329,  -0.507,  0.154, -0.948, -0.002, -0.070, -0.306
159, -9.226,  0.150, -3.327,  -0.533,  0.173, -0.885,  0.003, -0.085, -0.324
160, -7.447,  1.301, -2.923,  -0.499,  0.190, -0.948,  0.005, -0.090, -0.327
161,  0.778,  0.606,  2.363,  -0.534,  0.123, -1.024,  0.006, -0.076, -0.304
162, -5.540,  5.009, -9.451,  -0.496,  0.223, -0.919,  0.004, -0.082, -0.314
163, -2.923,  8.374, -7.791,  -0.418,  0.321, -0.968,  0.001, -0.071, -0.315
164, -6.901, -2.871, 17.451,  -0.381,  0.556, -0.869,  0.005, -0.076, -0.316
165,  8.314,-14.086, 57.945,  -0.508,  0.425, -1.083,  0.046, -0.045, -0.260
166, 50.790, -0.867, 54.431,  -0.543,  0.129, -0.990,  0.029,  0.048, -0.282
167, 14.131,  7.170, 50.745,  -0.504,  0.129, -0.988,  0.068,  0.129, -0.291
168, 15.013, -5.466, 49.564,  -0.534,  0.102, -0.856,  0.140,  0.117, -0.357
169, 29.526, -8.000, 24.793,  -0.601,  0.047, -0.973,  0.064, -0.113, -0.441
170, 20.524,  1.279, 17.728,  -0.516, -0.001, -0.966,  0.102,  0.058, -0.075
171, 17.301,  0.912, 16.987,  -0.465, -0.006, -0.882,  0.139,  0.150, -0.176
172, 14.744, -4.329, 12.853,  -0.468, -0.077, -0.900,  0.145,  0.158, -0.219
173, 14.071, -5.458,  8.793,  -0.507, -0.008, -0.999,  0.159,  0.171, -0.252
174, 10.109, -2.280, 12.434,  -0.545, -0.010, -0.970,  0.167,  0.183, -0.224
175,  2.557, -3.297, 17.099,  -0.565, -0.027, -1.036,  0.172,  0.177, -0.230
176, -4.381,  8.905, 20.427,  -0.578,  0.006, -0.983,  0.193,  0.160, -0.233
177,  2.333,  8.673, 26.072,  -0.544,  0.032, -0.936,  0.207,  0.164, -0.244
178, 18.849,  6.752, 17.870,  -0.495, -0.041, -0.987,  0.223,  0.174, -0.224
179, 14.969,  8.651, 14.453,  -0.534, -0.046, -0.954,  0.232,  0.170, -0.224
180, 15.769,  9.488, 11.611,  -0.581, -0.127, -0.942,  0.247,  0.164, -0.213
181,  8.733, 10.385,  7.380,  -0.552, -0.185, -1.093,  0.251,  0.168, -0.216
182, -0.628, 23.395, -3.985,  -0.524, -0.127, -1.050,  0.245,  0.180, -0.227
183, -4.381, 13.152, -9.368,  -0.532, -0.212, -1.091,  0.240,  0.172, -0.222
184, 15.028, 27.096,-43.022,  -0.481, -0.216, -1.120,  0.228,  0.173, -0.234
185, 13.578, 29.825,-59.628,  -0.467, -0.307, -1.048,  0.189,  0.197, -0.241
186, 35.791, 33.264,-82.978,  -0.370, -0.303, -0.962,  0.136,  0.210, -0.258
187, 16.913, 30.244,-92.219,  -0.240, -0.261, -0.917,  0.055,  0.232, -0.240
188, 11.978, 29.317,-88.167,  -0.060, -0.187, -0.840, -0.003,  0.214, -0.265
189, 10.901, 14.341,-81.662,   0.138, -0.203, -0.870, -0.071,  0.197, -0.235
190,  5.256, 11.253,-69.557,   0.171, -0.284, -0.859, -0.112,  0.185, -0.212
191,  7.791,  6.011,-72.929,   0.222, -0.280, -0.761, -0.147,  0.160, -0.224
192, -4.172,  3.880,-62.431,   0.287, -0.248, -0.836, -0.181,  0.115, -0.193
193,-12.875,  5.084,-60.106,   0.329, -0.217, -0.855, -0.202,  0.095, -0.196
194,-11.559, -2.527,-60.256,   0.306, -0.133, -0.820, -0.220,  0.074, -0.227
195, -8.524, -6.946,-54.005,   0.342, -0.060, -0.827, -0.233,  0.027, -0.215
196,-20.113,-10.251,-49.982,   0.350,  0.011, -0.863, -0.238, -0.020, -0.235
197,-20.718,-10.116,-40.726,   0.351,  0.125, -0.819, -0.242, -0.047, -0.248
198,-28.576,-14.647,-32.576,   0.313,  0.173, -0.837, -0.235, -0.067, -0.249
199,-18.692,-25.100,-32.046,   0.281,  0.270, -0.924, -0.231, -0.091, -0.269
200,-19.305,-33.047,-27.036,   0.138,  0.295, -0.886, -0.210, -0.121, -0.302
201,-26.206,-53.033,-47.792,   0.088,  0.250, -0.478, -0.197, -0.141, -0.282
202,-40.128,-50.027,-26.745,  -0.145,  0.524, -0.859, -0.155, -0.185, -0.311
203,-22.378,-43.164,  7.656,  -0.319,  0.700, -0.998, -0.117, -0.205, -0.331
204,-98.993,-18.520,  4.097,  -0.248,  0.570, -0.635, -0.101, -0.227, -0.291
205,-53.489,-32.494, 10.707,  -0.466,  1.004, -0.853, -0.065, -0.281, -0.280
206, 46.035,-31.470, 35.747,  -0.445,  0.826, -0.724, -0.049, -0.237, -0.298
207, 47.351,-39.657, 50.102,  -0.447,  0.552, -0.734, -0.042, -0.213, -0.298
208, 29.862,-34.206, 44.562,  -0.497,  0.437, -0.852, -0.029, -0.155, -0.305
209, 12.486,-18.453, 33.122,  -0.465,  0.388, -0.900, -0.026, -0.108, -0.302
210, 18.400, -2.535, 24.068,  -0.442,  0.291, -0.859, -0.027, -0.038, -0.297
211, 32.382,  3.851,  0.837,  -0.446,  0.296, -0.924, -0.008,  0.025, -0.320
212,-10.116,  3.335, -5.615,  -0.414,  0.278, -0.933,  0.021,  0.050, -0.337
213,-29.242, 13.144, -5.585,  -0.425,  0.320, -1.016,  0.026,  0.042, -0.352
214,-56.555, 14.236,  0.082,  -0.327,  0.509, -0.895,  0.025,  0.015, -0.355
215, -4.845,  3.492, -7.933,  -0.309,  0.542, -0.899,  0.023,  0.012, -0.359
216,  8.239,  3.694, -7.985,  -0.318,  0.539, -0.912,  0.022,  0.009, -0.361
217,  2.632,  2.699, -5.847,  -0.321,  0.472, -0.888,  0.013,  0.020, -0.351
218,  7.088,  0.277, -6.587,  -0.353,  0.428, -0.896,  0.019,  0.028, -0.341
219,  9.720,  3.252, -7.095,  -0.333,  0.442, -0.913,  0.017,  0.019, -0.348
220,  2.086,  1.884, -7.806,  -0.318,  0.436, -0.965,  0.019,  0.044, -0.344
221, -0.471,  0.807, -6.258,  -0.373,  0.380, -0.879,  0.022,  0.049, -0.338
222, -2.153,  0.277, -7.088,  -0.360,  0.404, -0.945,  0.020,  0.057, -0.338
223, -9.854, -1.271, -4.284,  -0.380,  0.391, -0.883,  0.026,  0.040, -0.342
224,-22.700, -3.880,  3.237,  -0.365,  0.502, -0.888,  0.030,  0.038, -0.340
225, -2.998, -0.994,  0.576,  -0.351,  0.475, -0.926,  0.044,  0.038, -0.347
226,  8.247, -3.694,  4.247,  -0.329,  0.542, -0.989,  0.052,  0.022, -0.354
227, 25.683, -7.679, 22.154,  -0.322,  0.456, -0.864,  0.055,  0.063, -0.378
228, 37.549,-18.079, 30.513,  -0.365,  0.330, -0.955,  0.083,  0.106, -0.407
229, 56.495,-20.255, 22.894,  -0.393,  0.408, -0.965,  0.122,  0.132, -0.752
230, 64.233,-21.989, 54.140,  -0.466,  0.339, -0.998,  0.174, -0.704,  0.291
231, 48.487,-21.817, 67.142,  -0.551,  0.024, -0.936,  0.223,  0.225, -0.066
232, 37.010,-13.428, 57.325,  -0.610, -0.138, -0.980,  0.175,  0.181, -0.233
233, 10.258,  9.406, 40.427,  -0.587, -0.170, -0.923,  0.193,  0.195, -0.224
234, 11.574,  3.133, 39.463,  -0.600,  0.014, -0.988,  0.207,  0.189, -0.203
